Brand,Model,Year,Transmission,Mileage,Fuel Type,Tax,MPG,Engine Size,Price
Hyundai,I40,2017,Manual,30043,Diesel,145,65.7,1.7,11120
Audi,A8,2019,Automatic,8076,Petrol,145,28.8,3,44950
Ford,Galaxy,2018,Manual,17003,Diesel,145,56.5,2,20750
Skoda,Yeti,2016,Manual,45000,Petrol,125,51.4,1.2,9999
BMW,M3,2013,Automatic,58125,Petrol,570,25.2,4,19699
Ford,Galaxy,2017,Manual,20488,Diesel,125,56.5,2,19995
Skoda,Rapid,2014,Manual,59682,Diesel,20,72.4,1.6,5990
Ford,Galaxy,2017,Semi-Auto,32582,Diesel,145,52.3,2,17720
Hyundai,Santa Fe,2020,Semi-Auto,10,Diesel,145,39.2,2.2,43995
Ford,Galaxy,2017,Semi-Auto,28613,Diesel,145,52.3,2,19840
Audi,A7,2015,Semi-Auto,34995,Diesel,165,52.3,3,21488
Audi,RS6,2016,Automatic,27000,Petrol,325,29.4,4,52950
Audi,A7,2014,Automatic,55774,Diesel,235,44.8,3,19500
Ford,Galaxy,2017,Manual,11111,Diesel,125,56.5,2,19900
Toyota,Camry,2019,Automatic,4998,Hybrid,140,52.3,2.5,28495
VW,Arteon,2019,Automatic,3852,Diesel,145,50.4,2,27999
Ford,Grand C-MAX,2016,Automatic,8000,Diesel,30,58.9,1.5,12195
BMW,i8,2017,Automatic,17580,Hybrid,0,134.5,1.5,52495
VW,Tiguan Allspace,2019,Semi-Auto,5000,Diesel,145,38.7,2,33790
Mercedes,CLS Class,2017,Semi-Auto,21218,Diesel,150,56.5,2.1,22995
Mercedes,S Class,2017,Automatic,35980,Diesel,160,52.3,3,30795
Ford,Fusion,2010,Automatic,26588,Petrol,260,37.7,1.6,4750
Toyota,Prius,2019,Automatic,6451,Other,135,61.4,1.8,23750
Vauxhall,Vivaro,2015,Manual,59204,Diesel,235,42.8,1.6,11300
Hyundai,Santa Fe,2019,Automatic,2130,Diesel,145,42.8,2.2,32450
Mercedes,S Class,2016,Semi-Auto,46000,Diesel,160,50.4,3,28980
Skoda,Kamiq,2019,Manual,2500,Petrol,145,47.1,1,19990
Mercedes,V Class,2018,Automatic,8900,Diesel,145,45.6,2.1,35000
Skoda,Kamiq,2019,Manual,2300,Petrol,145,47.9,1,17169
Audi,RS3,2016,Automatic,36123,Petrol,305,34.9,2.5,33000
BMW,i8,2019,Automatic,1110,Hybrid,135,141.2,1.5,67940
Toyota,Prius,2017,Automatic,15000,Hybrid,0,94.1,1.8,18995
VW,Arteon,2019,Semi-Auto,10951,Petrol,150,32.8,2,27499
VW,Arteon,2020,Semi-Auto,4000,Diesel,145,50.4,2,34500
Mercedes,SLK,2016,Automatic,41509,Diesel,30,70.6,2.1,15100
VW,CC,2014,Semi-Auto,46961,Diesel,145,53.3,2,10298
Vauxhall,Combo Life,2019,Manual,2500,Petrol,145,42.2,1.2,14990
Ford,Puma,2019,Manual,4741,Petrol,145,50.4,1,23000
Skoda,Rapid,2017,Manual,42536,Petrol,145,61.4,1,8990
Skoda,Rapid,2019,Manual,14837,Petrol,145,58.9,1,9498
VW,Arteon,2019,Semi-Auto,1522,Petrol,145,47.1,2,28496
Skoda,Kamiq,2020,Semi-Auto,1000,Diesel,145,52.3,1.6,20999
Mercedes,CLS Class,2015,Semi-Auto,39858,Diesel,125,56.5,2.1,16498
BMW,X6,2019,Semi-Auto,3455,Diesel,145,34.9,3,54995
Vauxhall,Combo Life,2019,Manual,3294,Diesel,145,53.3,1.5,16270
Ford,Grand Tourneo Connect,2019,Manual,1144,Diesel,145,61.4,1.5,17998
VW,Arteon,2019,Automatic,4250,Diesel,145,50.4,2,26995
Skoda,Scala,2019,Manual,7550,Petrol,145,49.6,1,13995
Hyundai,IX20,2016,Automatic,22978,Petrol,160,43.5,1.6,8998
BMW,X6,2019,Automatic,8480,Diesel,150,34.9,3,57000
Mercedes,CLA Class,2015,Manual,120000,Diesel,20,65.7,2.1,11493
Skoda,Yeti,2014,Semi-Auto,57737,Petrol,165,44.8,1.2,8495
Skoda,Rapid,2018,Manual,18428,Petrol,145,61.4,1,10268
Toyota,Supra,2019,Semi-Auto,250,Petrol,145,34.5,3,51995
Toyota,GT86,2016,Manual,24089,Petrol,265,36.2,2,16000
Ford,KA,2011,Manual,30475,Petrol,30,57.7,1.2,2650
Skoda,Rapid,2017,Manual,8706,Petrol,150,61.4,1,10990
VW,Scirocco,2016,Manual,32608,Petrol,125,37.2,1.4,11490
VW,Caravelle,2015,Automatic,60718,Diesel,325,36.7,2,23499
BMW,6 Series,2016,Automatic,43525,Diesel,160,51.4,3,19916
Mercedes,SLK,2013,Automatic,73000,Diesel,150,56.5,2.1,10900
Toyota,IQ,2011,Automatic,29000,Petrol,20,58.9,1,5995
Audi,R8,2019,Automatic,8175,Petrol,145,21.6,5.2,112990
Hyundai,Santa Fe,2019,Semi-Auto,1785,Diesel,145,39.2,2.2,33695
Ford,KA,2012,Manual,45500,Petrol,30,57.7,1.2,3295
VW,Scirocco,2017,Semi-Auto,25514,Diesel,150,57.6,2,16995
Toyota,GT86,2020,Semi-Auto,1500,Petrol,145,32.8,2,26995
Vauxhall,GTC,2016,Manual,15000,Petrol,165,44.8,1.6,10999
Mercedes,CLA Class,2017,Automatic,39950,Diesel,20,67.3,2.1,18944
Vauxhall,GTC,2015,Manual,32910,Petrol,260,36.2,2,13762
BMW,Z4,2019,Automatic,11223,Petrol,145,37.2,2,31990
BMW,X6,2016,Semi-Auto,31585,Diesel,200,47.1,3,28950
Mercedes,V Class,2019,Automatic,19735,Diesel,145,48.7,2.1,24750
Toyota,Prius,2016,Automatic,40794,Hybrid,0,85.6,1.8,17000
Toyota,Prius,2017,Automatic,13476,Hybrid,140,235,1.8,19998
Vauxhall,Zafira Tourer,2017,Automatic,21227,Petrol,200,40.9,1.4,11900
Hyundai,IX20,2017,Automatic,31406,Petrol,145,43.5,1.6,8995
Ford,Edge,2017,Automatic,23400,Diesel,150,47.9,2,21995
VW,CC,2015,Semi-Auto,36040,Petrol,125,50.4,1.4,11450
Skoda,Rapid,2017,Manual,36562,Diesel,150,74.3,1.4,8390
Skoda,Kamiq,2019,Semi-Auto,50,Petrol,145,44.1,1.5,21689
VW,Caddy Maxi Life,2019,Automatic,100,Diesel,145,46.3,2,21999
Mercedes,S Class,2018,Semi-Auto,6623,Petrol,150,34,4,79995
Ford,Puma,2020,Manual,2459,Petrol,150,50.4,1,20990
BMW,M4,2019,Semi-Auto,1072,Petrol,145,34,3,51000
BMW,X6,2020,Semi-Auto,999,Diesel,145,34.9,3,69995
Skoda,Yeti,2016,Automatic,21000,Petrol,125,51.4,1.2,10995
Mercedes,G Class,2018,Automatic,13000,Diesel,145,28.5,3,64950
Toyota,Avensis,2017,Manual,11855,Petrol,145,47.1,1.8,13998
Vauxhall,Combo Life,2019,Manual,1903,Petrol,145,42.2,1.2,13799
VW,Beetle,2005,Manual,93839,Petrol,260,40.9,1.6,1495
Vauxhall,Combo Life,2018,Manual,6000,Diesel,145,53.3,1.5,14995
Toyota,Avensis,2007,Automatic,120000,Petrol,300,36.7,1.8,1200
Hyundai,I40,2017,Manual,26500,Diesel,150,65.7,1.7,11388
Ford,Edge,2017,Automatic,30255,Diesel,165,48.7,2,20500
Ford,Grand C-MAX,2016,Automatic,24087,Diesel,30,58.9,1.5,10249
Ford,Puma,2019,Manual,68,Petrol,150,50.4,1,21500
VW,Scirocco,2017,Semi-Auto,29931,Petrol,160,44.1,2,15990
Audi,SQ7,2017,Automatic,20761,Diesel,145,39.2,4,44444
Vauxhall,GTC,2018,Manual,11661,Diesel,145,65.7,1.6,12550
VW,Tiguan Allspace,2019,Semi-Auto,3941,Diesel,150,44.1,2,32671
Audi,RS6,2016,Automatic,51600,Petrol,325,29.4,4,47490
Ford,Edge,2019,Automatic,4536,Diesel,150,37.2,2,29989
VW,Arteon,2018,Semi-Auto,24428,Petrol,145,47.1,2,21550
VW,CC,2014,Manual,50342,Diesel,30,60.1,2,9985
Ford,Puma,2019,Manual,3844,Petrol,145,50.4,1,21250
Ford,Galaxy,2017,Manual,26000,Diesel,125,56.5,2,19500
Mercedes,V Class,2018,Manual,22058,Diesel,145,46.3,2.1,19998
Mercedes,GL Class,2015,Automatic,45000,Diesel,125,55.4,2.1,16990
Mercedes,S Class,2019,Automatic,1500,Petrol,145,31.7,4,124999
Mercedes,S Class,2017,Semi-Auto,22906,Diesel,145,52.3,3,34999
Skoda,Kamiq,2020,Semi-Auto,2500,Petrol,145,43.5,1.5,22000
Ford,Edge,2017,Manual,48867,Diesel,160,48.7,2,16250
Vauxhall,Zafira Tourer,2014,Manual,59548,Diesel,145,55.4,2,6450
VW,Scirocco,2017,Semi-Auto,24871,Petrol,145,44.1,2,17495
Toyota,Land Cruiser,2020,Semi-Auto,200,Diesel,150,30.1,2.8,44995
Audi,S4,2019,Automatic,5600,Diesel,145,40.9,3,41000
Hyundai,Santa Fe,2017,Manual,22919,Diesel,200,47.1,2.2,20495
VW,Arteon,2020,Automatic,3500,Diesel,145,44.1,2,29750
Ford,KA,2010,Manual,89027,Petrol,30,55.4,1.2,2799
Mercedes,V Class,2018,Manual,16146,Diesel,145,46.3,2.1,19998
Toyota,Prius,2008,Automatic,120000,Hybrid,10,65.7,1.5,4490
Mercedes,CLK,2004,Automatic,104000,Petrol,325,31.7,1.8,2495
Mercedes,S Class,2016,Semi-Auto,36121,Diesel,200,47.9,3,26498
Audi,A7,2014,Automatic,75000,Diesel,200,48.7,3,14480
VW,CC,2015,Manual,83009,Diesel,30,60.1,2,8337
Ford,Galaxy,2016,Manual,17766,Diesel,125,56.5,2,18107
VW,Arteon,2019,Automatic,6890,Petrol,145,32.8,2,32490
Vauxhall,Combo Life,2018,Manual,6310,Diesel,145,53.3,1.5,15273
Vauxhall,GTC,2017,Manual,16541,Petrol,145,36.2,2,16491
Ford,Galaxy,2019,Manual,12500,Diesel,145,55.4,2,23780
BMW,7 Series,2016,Semi-Auto,39085,Diesel,145,54.3,3,26000
Mercedes,V Class,2019,Manual,10,Diesel,145,46.3,2.1,20950
Skoda,Rapid,2016,Manual,37412,Diesel,0,67.3,1.6,8995
Audi,RS4,2014,Automatic,61892,Petrol,555,26.4,4.2,23491
Mercedes,GL Class,2014,Automatic,5007,Diesel,145,55.4,2.1,17699
Skoda,Yeti,2013,Manual,58000,Diesel,30,61.4,1.6,6999
VW,Amarok,2019,Automatic,12534,Diesel,260,33.6,3,32995
Mercedes,CLA Class,2017,Automatic,18550,Diesel,145,70.6,2.1,18900
BMW,i3,2017,Automatic,20082,Hybrid,135,470.8,0,20495
BMW,M4,2017,Automatic,52911,Petrol,300,34,3,28590
Audi,R8,2018,Automatic,5044,Petrol,150,23,5.2,95950
BMW,M2,2019,Semi-Auto,25,Petrol,145,29.1,3,48898
VW,Beetle,2016,Manual,23500,Diesel,30,61.4,2,12500
Ford,Grand C-MAX,2018,Manual,43496,Petrol,145,47.1,1,12298
Skoda,Kamiq,2019,Manual,2500,Petrol,145,47.9,1,19950
Toyota,Prius,2018,Automatic,16634,Hybrid,135,94.1,1.8,19998
VW,CC,2015,Automatic,47637,Diesel,125,58.9,2,10500
BMW,X4,2019,Semi-Auto,8023,Petrol,145,26.9,3,40999
Vauxhall,Combo Life,2019,Manual,8125,Diesel,145,53.3,1.5,15590
BMW,7 Series,2014,Semi-Auto,24528,Petrol,300,32.8,4.4,21498
VW,CC,2012,Manual,91808,Diesel,30,60.1,2,6799
Audi,SQ5,2015,Automatic,79000,Diesel,235,42.8,3,19950
VW,Tiguan Allspace,2019,Automatic,704,Diesel,145,39.2,2,27495
BMW,6 Series,2015,Semi-Auto,51412,Diesel,160,49.6,3,17498
Ford,Grand C-MAX,2015,Manual,44142,Diesel,125,60.1,1.6,8540
Toyota,Prius,2017,Automatic,30785,Hybrid,0,94.1,1.8,18490
BMW,X4,2016,Semi-Auto,25085,Diesel,200,47.9,3,25000
Ford,Grand C-MAX,2016,Manual,25929,Diesel,30,64.2,1.5,10750
BMW,8 Series,2019,Semi-Auto,5923,Diesel,150,39.8,3,59000
Ford,Grand C-MAX,2013,Manual,58873,Diesel,125,60.1,1.6,6799
Toyota,Prius,2016,Automatic,47000,Other,0,134.5,1.8,15795
Ford,Puma,2020,Manual,5750,Petrol,145,49.6,1,20991
Toyota,Avensis,2017,Manual,36245,Diesel,145,67.3,1.6,11695
Mercedes,V Class,2018,Manual,25254,Diesel,145,46.3,2.1,20498
Mercedes,CLA Class,2019,Automatic,10193,Diesel,145,51.4,2.1,25440
Ford,Grand C-MAX,2019,Manual,5417,Diesel,145,56.5,1.5,14590
VW,Arteon,2019,Semi-Auto,5000,Diesel,145,50.4,2,28950
Hyundai,IX20,2017,Manual,13510,Petrol,145,50.4,1.4,9995
Ford,Edge,2016,Automatic,28746,Diesel,160,48.7,2,19500
Audi,RS6,2015,Semi-Auto,41733,Petrol,330,29.4,4,41750
BMW,7 Series,2017,Automatic,19812,Diesel,145,53.3,3,30850
Ford,Galaxy,2008,Manual,75988,Diesel,190,44.8,1.8,4550
Mercedes,M Class,2015,Semi-Auto,38644,Diesel,200,39.2,2.1,21698
Hyundai,I40,2016,Manual,39703,Diesel,20,67.3,1.7,8270
Mercedes,V Class,2019,Manual,22691,Diesel,145,46.3,2.1,22950
VW,Amarok,2015,Manual,49961,Diesel,265,36.2,2,13998
Hyundai,IX20,2017,Automatic,15000,Petrol,160,43.5,1.6,11000
Toyota,GT86,2017,Manual,18615,Petrol,145,36.2,2,15995
Mercedes,X-CLASS,2018,Automatic,5000,Diesel,250,35.8,2.3,29490
Vauxhall,Zafira Tourer,2016,Manual,55000,Diesel,30,62.7,1.6,8750
VW,Arteon,2019,Semi-Auto,4820,Petrol,145,47.1,2,28495
Skoda,Yeti,2014,Automatic,22776,Petrol,160,44.8,1.2,10500
Toyota,Verso,2015,Semi-Auto,43222,Petrol,165,43.5,1.8,12750
Mercedes,SLK,2004,Automatic,86000,Petrol,325,28,3.5,5000
Hyundai,IX20,2016,Manual,15560,Petrol,125,50.4,1.4,8250
Mercedes,S Class,2018,Automatic,2802,Diesel,140,52.3,2.9,59995
Audi,RS5,2019,Automatic,10,Petrol,145,30.4,2.9,51990
Mercedes,V Class,2018,Manual,15323,Diesel,150,46.3,2.1,21798
VW,Scirocco,2015,Semi-Auto,79929,Diesel,125,53.3,2,11421
Ford,Puma,2020,Manual,891,Petrol,150,50.4,1,20991
VW,Arteon,2020,Semi-Auto,3000,Diesel,145,44.1,2,31500
Audi,A7,2020,Semi-Auto,500,Diesel,145,38.7,3,51995
Audi,R8,2020,Semi-Auto,333,Petrol,145,21.4,5.2,133900
BMW,Z4,2012,Manual,40000,Petrol,200,41.5,2,12495
Audi,S4,2005,Automatic,62000,Petrol,330,22.4,4.2,5895
Mercedes,S Class,2019,Semi-Auto,4870,Diesel,145,52.3,3,53699
VW,Arteon,2019,Semi-Auto,4765,Diesel,145,50.4,2,26995
Mercedes,CLS Class,2019,Automatic,4133,Diesel,145,47.9,2.9,46710
Mercedes,SLK,2014,Automatic,30769,Diesel,145,56.5,2,11699
Ford,Tourneo Custom,2018,Manual,14986,Diesel,145,30.1,2,21995
Ford,KA,2011,Manual,67532,Petrol,30,57.7,1.2,2890
Ford,KA,2014,Manual,40150,Petrol,30,57.7,1.2,3918
BMW,X6,2017,Semi-Auto,21756,Diesel,145,47.1,3,30998
Ford,Puma,2020,Manual,1440,Petrol,145,51.4,1,19979
BMW,X4,2020,Semi-Auto,101,Diesel,145,37.2,3,49481
VW,Scirocco,2014,Manual,48775,Petrol,125,37.2,1.4,7499
Mercedes,X-CLASS,2019,Automatic,2750,Diesel,260,35.8,2.3,27995
Ford,Grand C-MAX,2017,Manual,6368,Diesel,30,64.2,1.5,11498
Hyundai,Santa Fe,2019,Semi-Auto,1,Diesel,145,39.2,2.2,40365
BMW,X6,2018,Semi-Auto,4015,Diesel,145,47.1,3,36498
Mercedes,V Class,2019,Automatic,147,Diesel,145,36.2,2,45394
Audi,RS6,2017,Semi-Auto,30921,Petrol,150,29.4,4,53990
Mercedes,S Class,2018,Automatic,11994,Diesel,145,52.3,3,41366
VW,Beetle,2015,Manual,21867,Petrol,125,51.4,1.2,9689
BMW,X6,2020,Semi-Auto,9710,Diesel,145,34.9,3,55890
Skoda,Scala,2019,Manual,6251,Petrol,145,49.6,1,14928
VW,Arteon,2018,Semi-Auto,7297,Petrol,145,47.1,2,22791
Vauxhall,Zafira Tourer,2014,Manual,46925,Petrol,200,42.8,1.4,7800
VW,Jetta,2012,Manual,110750,Diesel,20,67.3,1.6,3995
Toyota,Prius,2017,Automatic,23583,Hybrid,135,94.1,1.8,20095
BMW,Z4,2019,Automatic,3066,Petrol,145,33.2,3,38250
Hyundai,Santa Fe,2014,Semi-Auto,46000,Diesel,265,41.5,2.2,14791
Mercedes,V Class,2018,Manual,23415,Diesel,145,46.3,2.1,19990
VW,Shuttle,2018,Manual,24511,Diesel,150,47.1,2,18998
Skoda,Rapid,2017,Manual,37188,Diesel,145,67.3,1.6,8872
VW,Shuttle,2018,Manual,21590,Diesel,145,47.1,2,19998
Ford,Edge,2018,Semi-Auto,9600,Diesel,145,47.9,2,25990
Toyota,Prius,2016,Automatic,23344,Hybrid,0,94.1,1.8,19490
Hyundai,IX20,2018,Automatic,13000,Petrol,150,43.5,1.6,12000
Ford,KA,2017,Manual,20301,Petrol,145,57.7,1.2,6699
Vauxhall,Zafira Tourer,2016,Automatic,28500,Diesel,200,46.3,2,9290
Audi,S3,2014,Automatic,38473,Petrol,205,40.9,2,17990
Skoda,Rapid,2017,Manual,31600,Petrol,20,60.1,1.2,8250
Ford,Grand Tourneo Connect,2017,Manual,27252,Diesel,30,64.2,1.5,14200
Skoda,Yeti,2016,Semi-Auto,31691,Petrol,125,51.4,1.2,12490
VW,Amarok,2017,Automatic,30653,Diesel,260,36.2,3,25999
Audi,A8,2018,Semi-Auto,11000,Diesel,145,48.7,3,38750
Toyota,Avensis,2016,Automatic,20251,Petrol,145,46.3,1.8,12498
Audi,A7,2019,Automatic,978,Diesel,145,48.7,2,35950
Mercedes,S Class,2019,Semi-Auto,83,Diesel,145,52.3,3,49998
Mercedes,X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3,26995
Toyota,Avensis,2012,Automatic,58000,Petrol,200,42.2,1.8,8995
BMW,8 Series,2019,Semi-Auto,3185,Petrol,145,24.4,4.4,84898
Hyundai,Santa Fe,2017,Automatic,42570,Diesel,145,42.8,2.2,17600
Ford,KA,2009,Manual,73000,Petrol,30,55.4,1.2,2995
VW,Scirocco,2016,Manual,30989,Petrol,145,46.3,2,14750
Mercedes,GL Class,2014,Automatic,35598,Diesel,145,55.4,2.1,16499
Mercedes,CLS Class,2019,Automatic,3335,Diesel,145,48.7,2.9,49950
BMW,X4,2015,Automatic,31723,Diesel,200,47.9,3,23500
Ford,Grand C-MAX,2017,Manual,6994,Petrol,30,54.3,1,14500
BMW,M3,2017,Semi-Auto,30573,Petrol,300,34,3,37572
Ford,Fusion,2010,Manual,77000,Diesel,30,62.8,1.4,2395
VW,Arteon,2019,Automatic,4444,Diesel,145,50.4,2,28000
Hyundai,I800,2018,Manual,33389,Diesel,145,31.7,2.5,15838
Mercedes,CLS Class,2016,Automatic,13588,Diesel,165,51.4,3,22802
Mercedes,X-CLASS,2019,Automatic,303,Diesel,265,31.4,3,37891
Ford,Galaxy,2019,Semi-Auto,4577,Diesel,145,54.3,2,28450
Toyota,Avensis,2017,Manual,43980,Diesel,145,67.3,1.6,11341
Skoda,Scala,2019,Semi-Auto,1500,Petrol,145,45.6,1.5,16990
Toyota,Land Cruiser,2019,Automatic,789,Diesel,145,30.1,2.8,48995
Audi,RS4,2018,Semi-Auto,13896,Petrol,145,32.1,2.9,54950
Ford,KA,2013,Manual,40000,Petrol,30,57.7,1.2,4500
Ford,KA,2018,Manual,15179,Petrol,150,57.7,1.2,8217
Mercedes,CLS Class,2013,Automatic,51423,Diesel,145,55,2.1,12400
Ford,Galaxy,2007,Manual,134000,Diesel,235,44.8,1.8,3395
BMW,8 Series,2020,Semi-Auto,3000,Diesel,145,40.4,3,63000
VW,Tiguan Allspace,2018,Semi-Auto,29979,Diesel,145,55.4,2,21750
BMW,Z3,2001,Manual,60000,Petrol,325,30.7,2.2,5950
Mercedes,S Class,2016,Semi-Auto,17624,Diesel,200,47.9,3,30498
Audi,RS6,2018,Automatic,3840,Petrol,150,29.4,4,70000
Audi,RS3,2016,Semi-Auto,50661,Petrol,300,34.9,2.5,24998
BMW,M4,2019,Semi-Auto,5486,Petrol,145,34,3,42485
Mercedes,X-CLASS,2019,Automatic,7000,Diesel,260,35.8,2.3,31750
VW,Arteon,2019,Semi-Auto,3987,Diesel,145,50.4,2,27991
VW,Shuttle,2017,Manual,18722,Diesel,200,47.1,2,17998
Skoda,Scala,2019,Manual,20,Petrol,145,49.6,1,14750
Mercedes,GL Class,2017,Automatic,28000,Diesel,200,47.9,2.1,27990
Audi,A7,2015,Semi-Auto,55449,Diesel,160,52.3,3,22450
BMW,M4,2019,Semi-Auto,12,Petrol,145,32.5,3,48940
BMW,7 Series,2017,Semi-Auto,25050,Diesel,145,57.6,3,26995
Hyundai,I40,2019,Manual,3472,Diesel,145,54.3,1.6,16000
BMW,X7,2019,Automatic,10,Diesel,145,33.6,3,67120
Hyundai,IX35,2013,Manual,69605,Diesel,145,53.3,1.7,6998
VW,Scirocco,2016,Manual,22000,Diesel,20,55.4,2,14681
VW,Scirocco,2016,Manual,10173,Petrol,125,52.3,1.4,14000
Ford,Edge,2016,Semi-Auto,20331,Diesel,200,47.9,2,20490
Ford,Grand C-MAX,2011,Manual,142963,Diesel,145,53.3,2,3399
VW,Shuttle,2019,Semi-Auto,14568,Diesel,145,32.8,2,27490
BMW,X4,2019,Automatic,5789,Petrol,145,26.9,3,41850
Toyota,PROACE VERSO,2020,Automatic,1000,Diesel,145,38.7,2,37950
BMW,X7,2019,Semi-Auto,3218,Diesel,145,33.6,3,66540
Ford,KA,2013,Manual,25300,Petrol,30,57.7,1.2,4950
Skoda,Scala,2019,Manual,4890,Petrol,145,49.6,1,15995
Hyundai,IX20,2016,Manual,18562,Petrol,125,50.4,1.4,7998
Toyota,Verso,2017,Automatic,26000,Petrol,145,43.5,1.8,13995
Vauxhall,Combo Life,2019,Manual,7968,Diesel,150,53.3,1.5,14498
Ford,KA,2010,Manual,19000,Petrol,30,55.4,1.2,3995
BMW,X4,2019,Semi-Auto,6250,Diesel,145,42.8,2,35490
Toyota,Avensis,2011,Manual,75000,Petrol,200,42.2,1.8,5695
Ford,KA,2014,Manual,32385,Petrol,30,57.7,1.2,5997
Audi,Q8,2019,Automatic,9641,Diesel,150,30.7,4,82930
BMW,M6,2015,Automatic,28314,Petrol,555,28.5,4.4,33500
Toyota,Avensis,2016,Manual,32189,Petrol,160,45.6,1.8,12498
BMW,6 Series,2017,Semi-Auto,6245,Diesel,145,51.4,3,27197
Hyundai,IX35,2012,Manual,28446,Petrol,200,41.5,1.6,7499
BMW,X6,2017,Semi-Auto,3550,Diesel,150,44.8,3,35990
VW,Arteon,2018,Semi-Auto,18563,Petrol,145,47.1,2,21444
Ford,Grand C-MAX,2017,Manual,15934,Petrol,30,54.3,1,11290
Ford,Puma,2020,Manual,150,Petrol,150,50.4,1,30000
Mercedes,S Class,2016,Semi-Auto,23743,Diesel,200,47.9,3,30998
VW,Arteon,2019,Automatic,3882,Petrol,145,47.1,2,27240
Hyundai,I800,2019,Manual,4234,Diesel,145,31.7,2.5,21290
BMW,6 Series,2017,Automatic,11541,Petrol,145,31,4.4,35000
Audi,Q8,2019,Automatic,5000,Diesel,145,33.6,3,56990
Toyota,Hilux,2019,Automatic,1950,Diesel,260,36.2,2.4,24995
Ford,Grand Tourneo Connect,2016,Manual,47548,Diesel,30,64.2,1.5,11410
Mercedes,V Class,2017,Automatic,7833,Diesel,145,45.6,2.2,35699
BMW,6 Series,2017,Semi-Auto,9769,Diesel,145,51.4,3,29875
VW,Arteon,2018,Semi-Auto,4294,Diesel,145,50.4,2,24995
Vauxhall,Combo Life,2018,Manual,20964,Diesel,145,53.3,1.5,13495
Skoda,Rapid,2016,Manual,15709,Diesel,0,78.5,1.4,9795
Toyota,Hilux,2018,Automatic,26198,Diesel,265,36.2,2.4,22498
Toyota,Verso,2016,Manual,14251,Diesel,30,62.8,1.6,12295
Skoda,Rapid,2015,Manual,31670,Petrol,30,57.7,1.2,7995
Mercedes,X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3,24945
VW,Amarok,2019,Automatic,5648,Diesel,260,33.6,3,39990
Vauxhall,GTC,2016,Manual,10985,Diesel,30,65.7,1.6,10499
Toyota,Prius,2016,Automatic,20163,Hybrid,0,94.1,1.8,18495
BMW,X6,2018,Semi-Auto,12648,Diesel,145,40.9,3,39589
Vauxhall,Agila,2014,Automatic,18488,Petrol,145,49.6,1.2,7250
Audi,RS6,2016,Semi-Auto,28639,Petrol,325,29.4,4,47992
Hyundai,I40,2015,Manual,56577,Diesel,30,65.7,1.7,7357
VW,Amarok,2019,Automatic,9222,Diesel,260,33.6,3,29990
Ford,Grand C-MAX,2016,Manual,18415,Diesel,30,64.2,1.5,9899
BMW,X6,2019,Automatic,9010,Diesel,145,34.9,3,58700
Ford,Mustang,2018,Semi-Auto,28915,Petrol,145,22.1,5,31991
Toyota,Avensis,2017,Automatic,22141,Petrol,145,46.3,1.8,13500
Toyota,Prius,2016,Automatic,12075,Hybrid,0,94.1,1.8,18390
Ford,Edge,2018,Manual,4974,Diesel,145,48.7,2,22299
Ford,Puma,2020,Manual,1000,Petrol,145,50.4,1,21000
Audi,RS6,2016,Automatic,24000,Petrol,325,29.4,4,49990
VW,CC,2014,Manual,76705,Diesel,30,60.1,2,9295
VW,Beetle,2014,Manual,44000,Petrol,145,47.9,1.2,7995
Toyota,Prius,2019,Automatic,1626,Hybrid,135,64.2,1.8,22995
VW,Shuttle,2018,Manual,21226,Diesel,145,47.1,2,19998
Mercedes,X-CLASS,2019,Automatic,2746,Diesel,260,35.8,2.3,28950
Mercedes,S Class,2016,Semi-Auto,19953,Petrol,555,28,5.5,56995
Mercedes,CLS Class,2018,Automatic,18837,Diesel,150,47.9,2.9,34990
Ford,Galaxy,2017,Semi-Auto,40512,Diesel,150,52.3,2,18498
VW,Scirocco,2009,Manual,80000,Petrol,260,37.2,2,6275
Mercedes,M Class,2013,Automatic,70710,Diesel,300,39.2,3,16490
BMW,M4,2019,Semi-Auto,7603,Petrol,145,32.5,3,39990
VW,Arteon,2019,Automatic,6600,Diesel,145,50.4,2,27371
Ford,Edge,2019,Automatic,667,Diesel,145,37.2,2,32489
BMW,7 Series,2020,Semi-Auto,1501,Diesel,145,42.2,3,54995
Ford,Mustang,2020,Semi-Auto,151,Petrol,145,22.1,5,37990
Audi,R8,2019,Automatic,11936,Petrol,145,21.4,5.2,117990
BMW,8 Series,2018,Semi-Auto,3891,Petrol,145,26.9,4.4,63980
BMW,M4,2018,Manual,8869,Petrol,145,32.1,3,38776
Toyota,Prius,2018,Automatic,34502,Hybrid,140,235,1.8,18699
Mercedes,SLK,2015,Automatic,27630,Diesel,30,70.6,2.1,14400
Hyundai,Santa Fe,2019,Semi-Auto,2265,Diesel,145,39.2,2.2,35995
Toyota,Prius,2016,Automatic,28000,Hybrid,0,85.6,1.8,17695
Hyundai,IX35,2014,Manual,54304,Diesel,145,53.3,0,8700
Vauxhall,Combo Life,2019,Manual,2494,Petrol,150,42.2,1.2,13999
Hyundai,I40,2014,Automatic,56078,Diesel,200,47.1,1.7,8921
Audi,S4,2004,Automatic,88024,Petrol,325,22.4,4.2,6990
Mercedes,CLS Class,2015,Automatic,23446,Diesel,125,57.7,2.1,18499
